"id","status","date_created","user_updated","date_updated","judul","tipe_koleksi","pembuat_koleksi","lembaga_penanggungjawab","lokasi_koleksi","keterangan_koleksi","keywords","tanggal_dibuat","tanggal_publikasi","user_created.first_name","user_created.last_name","thumbnail.id","thumbnail.filename_disk"
"1C9F0D0D-B787-4A82-99AF-F433D9E3314B","published","2024-04-26T01:44:54.503Z","EE52F8FE-5D3A-48AD-8C79-6F6C4CC8FDF0","2024-09-24T02:10:19.426Z","Bahasa Ibu sebagai Sumber Budaya Literasi","infografis","Naafa Naafiatul Insi S.S.I & Lia Fitri Auliah","Pusat Pengelolaan Pengetahuan",,"<p><span style=""font-family: 'times new roman', times, serif;"">Infografis Buku dengan Judul Bahasa Ibu sebagai Sumber Budaya Literasi</span></p>
<p><span style=""font-family: 'times new roman', times, serif;"">Bahan : Art Paper 260g</span></p>
<p><span style=""font-family: 'times new roman', times, serif;"">Ukuran : A3 29.7 cm x 42 cm</span></p>
<p><span style=""font-family: times new roman, times, serif;"">Dimensi : 2D</span></p>
<p><span style=""font-family: 'times new roman', times, serif;"">Lokasi Pajang : Lobby Kiri Gedung Grha Kandaga Lantai 1</span></p>","[""infografis"",""buku"",""literasi"",""budaya""]","2022-12-06","2024-04-26","Naafa","Naafiatul Insi","2A960953-8100-497F-B595-77372EEA9D74","2A960953-8100-497F-B595-77372EEA9D74.jpg"
"20D37AFD-63EF-41B9-839C-BAF92A5E3598","published","2024-04-25T07:07:50.393Z","EE52F8FE-5D3A-48AD-8C79-6F6C4CC8FDF0","2024-10-04T03:27:29.766Z","Bubu","Artefak",,"Pusat Pengelolaan Pengetahuan UNPAD","Gedung Grha Kandaga Lt 3 R. Diorama","<p class=""MsoNormal""><span lang=""IN"" style=""font-family: 'times new roman', times, serif;""><span style=""mso-spacerun: yes;"">Bubu </span>adalah artefak/alat tradisional sunda untuk perangkap ikan dan bersifat pasif yang terbuat dari potongan bambu kuning, tali plastik, dan tempurung kelapa yang digunakan sebagai penutup di bagian belakangnya</span></p>
<p class=""MsoNormal""><span lang=""IN"" style=""font-family: 'times new roman', times, serif;"">Bahan : Bambu Kuning, Tempurung Kelapa</span></p>
<p class=""MsoNormal""><span lang=""IN"" style=""font-family: 'times new roman', times, serif;"">Dimensi : 3D</span></p>
<p class=""MsoNormal"">&nbsp;</p>
<p class=""MsoNormal""><span style=""font-family: 'times new roman', times, serif;""><em><span lang=""IN"">A passive fish trap made of yellow bamboo strips, plastic rope, and coconut shells used as a cover on the back.</span></em></span></p>
<p class=""MsoNormal""><span style=""font-family: 'times new roman', times, serif;""><em><span lang=""IN"">Material: Yellow Bamboo, Coconut Shell</span></em></span></p>
<p class=""MsoNormal""><span style=""font-family: 'times new roman', times, serif;""><em><span lang=""IN"">Dimensions : 3D</span></em></span></p>
<p class=""MsoNormal""><span lang=""IN"" style=""font-family: 'times new roman', times, serif;"">&nbsp;</span></p>","[""sistem peralatan"",""teknologi"",""tradisional"",""sunda""]",,"2024-04-25","Naafa","Naafiatul Insi","BB753FF5-8779-44B4-8F30-230EE486856B","BB753FF5-8779-44B4-8F30-230EE486856B.png"
"F0CBCBDE-40D8-4EF5-B8FF-8D587EDEC64E","published","2024-04-25T07:06:46.896Z","EE52F8FE-5D3A-48AD-8C79-6F6C4CC8FDF0","2024-10-04T03:26:22.770Z","Korang","Artefak",,"Pusat Pengelolaan Pengetahuan UNPAD","Gedung Grha Kandaga Lt 3 R. Diorama","<p class=""MsoNormal""><span style=""font-family: 'times new roman', times, serif;""><span lang=""IN""><span style=""mso-spacerun: yes;"">Korang&nbsp;</span>adalah artefak/alat tradisional sunda yang digunakan sebagai wadah hasil tangkapan ikan atau sejenisnya ketika mencarinya diperairan atau alam liar.&nbsp;</span></span></p>
<p class=""MsoNormal""><span style=""font-family: 'times new roman', times, serif;""><span lang=""IN"">Bahan : Bambu Tali</span></span></p>
<p class=""MsoNormal""><span style=""font-family: 'times new roman', times, serif;""><span lang=""IN"">Dimensi : 3D</span></span></p>
<p>&nbsp;</p>
<p><span style=""font-family: 'times new roman', times, serif;""><em>Korang is a traditional Sundanese artifact/tool ​​that is used as a container for catching fish or similar when looking for it in the water or in the wild.</em></span></p>
<p><span style=""font-family: 'times new roman', times, serif;""><em>Material: Bamboo Rope</em></span></p>
<p><span style=""font-family: 'times new roman', times, serif;""><em>Dimensions : 3D</em></span></p>
<p class=""MsoNormal"">&nbsp;</p>","[""sistem peralatan"",""teknologi"",""tradisional"",""sunda""]",,"2024-04-25","Naafa","Naafiatul Insi","B0D98871-DADA-4CAF-9727-15DECC382C25","B0D98871-DADA-4CAF-9727-15DECC382C25.png"
"C6D8D066-ADCB-4DB5-B043-30E68ED152EE","published","2024-04-25T07:05:27.816Z","EE52F8FE-5D3A-48AD-8C79-6F6C4CC8FDF0","2024-10-04T03:03:40.270Z","Kecrik","Artefak",,"Pusat Pengelolaan Pengetahuan UNPAD","Gedung Grha Kandaga Lt 3 R. Diorama","<p><span style=""font-family: 'times new roman', times, serif;"">Heurap atau Jala yang dilemparkan untuk menangkap ikan dengan ukurang jaring yang lebarnya dapat memuat satu jari kelingking</span></p>
<p><span style=""font-family: 'times new roman', times, serif;"">Bahan : Jaring &amp; Besi</span></p>
<p><span style=""font-family: 'times new roman', times, serif;"">Ukuran : 79 cm x 90 cm</span></p>
<p>&nbsp;</p>
<p><em><span style=""font-family: 'times new roman', times, serif;"">A net thrown to catch fish with a mesh size that can fit one little finger.</span></em></p>
<p class=""MsoNormal""><em><span lang=""IN"" style=""font-family: 'times new roman', times, serif;"">Material: Net and Iron</span></em></p>
<p class=""MsoNormal""><em><span lang=""IN"" style=""font-family: 'times new roman', times, serif;"">Size: 79 cm x 90 cm</span></em></p>","[""sistem peralatan"",""teknologi"",""tradisional"",""sunda""]",,"2024-04-25","Naafa","Naafiatul Insi","94B23A97-91D9-48DD-9B4C-A568DF94F314","94B23A97-91D9-48DD-9B4C-A568DF94F314.png"
"405C7155-6E2D-4CBC-A6CA-2D0782539302","published","2024-04-25T07:03:39.780Z","EE52F8FE-5D3A-48AD-8C79-6F6C4CC8FDF0","2024-10-04T03:03:32.360Z","Heurap","Artefak",," Pusat Pengelolaan Pengetahuan UNPAD","Gedung Grha Kandaga Lt 3 R. Diorama","<p><span style=""font-family: 'times new roman', times, serif;"">Heurap atau Jala yang dilemparkan untuk menangkap ikan dengan ukurang jaring yang lebarnya dapat memuat satu jari kelingking</span></p>
<p><span style=""font-family: 'times new roman', times, serif;"">Bahan : Jaring &amp; Besi</span></p>
<p><span style=""font-family: 'times new roman', times, serif;"">Ukuran : 79 cm x 90 cm</span></p>
<p><span style=""font-family: 'times new roman', times, serif;"">Dimensi :3D</span></p>
<p>&nbsp;</p>
<p><em><span style=""font-family: 'times new roman', times, serif;"">A net thrown to catch fish with a mesh size that can fit one little finger.</span></em></p>
<p class=""MsoNormal""><em><span lang=""IN"" style=""font-family: 'times new roman', times, serif;"">Material: Net and Iron</span></em></p>
<p class=""MsoNormal""><em><span lang=""IN"" style=""font-family: 'times new roman', times, serif;"">Size: 79 cm x 90 cm</span></em></p>
<p class=""MsoNormal""><em><span lang=""IN"" style=""font-family: 'times new roman', times, serif;"">Dimensions : 3D</span></em></p>","[""sistem peralatan"",""teknologi"",""tradisional"",""sunda""]",,"2024-04-25","Naafa","Naafiatul Insi","0B1370A7-F748-46FE-BD3E-8B1085A79121","0B1370A7-F748-46FE-BD3E-8B1085A79121.png"
"5D234BE2-469B-40D0-AA7B-0B62D6AE731F","published","2024-04-25T07:02:34.386Z","EE52F8FE-5D3A-48AD-8C79-6F6C4CC8FDF0","2024-10-04T03:02:03.863Z","Halu & Lisung","Artefak",,"Pusat Pengelolaan Pengetahuan UNPAD","Gedung Grha Kandaga Lt 3 R. Diorama","<p><span style=""font-family: 'times new roman', times, serif;"">Lisung merupakan alat yang digunakan sebagai tempat untuk menutu padi dimana memisahkan isi padi (beras) dari cangkangnya. Biasanya berbentuk seperti perahu.</span></p>
<p><span style=""font-family: 'times new roman', times, serif;"">Bahan : Kayu</span></p>
<p><span style=""font-family: 'times new roman', times, serif;"">Ukuran : 189 cm x 33,5 cm</span></p>
<p><span style=""font-family: 'times new roman', times, serif;"">Halu merupakan&nbsp; alat menumbuk padi. Jenis kayu untuk membuat halu biasanya menggunakan kayu gaharu, kayu mahoni, dan kayu aren</span></p>
<p><span style=""font-family: 'times new roman', times, serif;"">Bahan : Kayu</span></p>
<p><span style=""font-family: 'times new roman', times, serif;"">Ukuran : 24 cm x 36 cm</span></p>
<p><span style=""font-family: 'times new roman', times, serif;"">Dimensi : 3D</span></p>
<p>&nbsp;</p>
<p><span style=""font-family: 'times new roman', times, serif;"">L<em>esung is a tool used as a place to cover rice where it separates the contents of the rice (rice) from its shell. Usually shaped like a boat.</em></span></p>
<p><em><span style=""font-family: 'times new roman', times, serif;"">Material: Wood</span></em></p>
<p><em><span style=""font-family: 'times new roman', times, serif;"">Size: 189 cm x 33.5 cm</span></em></p>
<p><em><span style=""font-family: 'times new roman', times, serif;""><span data-sheets-formula-bar-text-style=""font-size:15px;color:#000000;font-weight:normal;text-decoration:none;font-family:'docs-Calibri';font-style:normal;text-decoration-skip-ink:none;"">Rice pounding tools. The type of wood for making </span><span data-sheets-formula-bar-text-style=""font-size:15px;color:#000000;font-weight:normal;text-decoration:none;font-family:''docs-Calibri'';font-style:italic;text-decoration-skip-ink:none;"">halu</span><span data-sheets-formula-bar-text-style=""font-size:15px;color:#000000;font-weight:normal;text-decoration:none;font-family:'docs-Calibri';font-style:normal;text-decoration-skip-ink:none;""> usually uses agarwood, mahogany, and palm wood.</span></span></em></p>
<p><em><span style=""font-family: 'times new roman', times, serif;"">Material: Wood</span></em></p>
<p><em><span style=""font-family: 'times new roman', times, serif;"">Size: 24 cm x 36 cm</span></em></p>
<p><em><span style=""font-family: 'times new roman', times, serif;"">Dimensions : 3D</span></em></p>","[""sistem peralatan"",""teknologi"",""tradisional"",""sunda""]",,"2024-04-25","Naafa","Naafiatul Insi","AEAEF2E4-EDA3-42A0-9F39-3FD30C176882","AEAEF2E4-EDA3-42A0-9F39-3FD30C176882.png"
"3FE2F2F4-EBD9-42D5-8A75-B3D440B7C0F9","published","2024-04-25T07:00:59.893Z","EE52F8FE-5D3A-48AD-8C79-6F6C4CC8FDF0","2024-10-04T03:26:59.116Z","Pacul/Cangkul","Artefak",,"Pusat Pengelolaan Pengetahuan UNPAD","Gedung Grha Kandaga Lt 3 R. Diorama","<p><span style=""font-family: 'times new roman', times, serif;"">Pacul/Cangkul <span lang=""IN"">adalah artefak/alat tradisional sunda <span class=""OYPEnA font-feature-liga-off font-feature-clig-off font-feature-calt-off text-decoration-none text-strikethrough-none"">yang biasa digunakan untuk merestorasi tanah di lapangan, menggali lubang, mengalirkan air, mengaduk, dan lainnya</span></span></span></p>
<p class=""MsoNormal""><span lang=""IN"" style=""font-family: 'times new roman', times, serif;"">&nbsp;Bahan : Besi dan Kayu</span></p>
<p class=""MsoNormal""><span lang=""IN"" style=""font-family: 'times new roman', times, serif;"">Ukuran :</span></p>
<p class=""MsoNormal""><span lang=""IN"" style=""font-family: 'times new roman', times, serif;"">Dimensi : 3D</span></p>
<p class=""MsoNormal"">&nbsp;</p>
<p><span style=""font-family: 'times new roman', times, serif;"">Pacul/Cangkul is a traditional Sundanese artifact/tool ​​that is usually used to restore soil in the field, dig holes, drain water, stir, and others</span></p>
<p><span style=""font-family: 'times new roman', times, serif;"">Material: Iron and Wood</span></p>
<p><span style=""font-family: 'times new roman', times, serif;"">Size:</span></p>
<p><span style=""font-family: 'times new roman', times, serif;"">Dimension: 3D</span></p>","[""sistem peralatan"",""teknologi"",""tradisional"",""sunda""]",,"2024-04-25","Naafa","Naafiatul Insi","9AB3CABE-E8A2-4CA7-BB5F-859D232BACFA","9AB3CABE-E8A2-4CA7-BB5F-859D232BACFA.png"
"FE05EDD8-25E3-40B2-8364-B487CE0B0B9A","published","2024-04-25T07:00:17.426Z","EE52F8FE-5D3A-48AD-8C79-6F6C4CC8FDF0","2024-10-04T03:27:15.033Z","Kokoprak/Gegebrot","Artefak",,"Pusat Pengelolaan Pengetahuan UNPAD","Gedung Grha Kandaga Lt 3 R. Diorama","<p><span style=""font-family: 'times new roman', times, serif;"">Kokoprak/Gegebrot <span lang=""IN"">adalah artefak/alat<span data-sheets-formula-bar-text-style=""font-size:15px;color:#000000;font-weight:normal;text-decoration:none;font-family:'docs-Calibri';font-style:normal;text-decoration-skip-ink:none;""> tradisional yang selalu digunakan para petani untuk mengusir ataupun meghalau burung. Kokoprak terbuat dari bambu yang diikat dengan tali.&nbsp; Satu buah bambu disebut ""</span><span data-sheets-formula-bar-text-style=""font-size:15px;color:#000000;font-weight:normal;text-decoration:none;font-family:''docs-Calibri'';font-style:italic;text-decoration-skip-ink:none;"">kokoprak"", </span><span data-sheets-formula-bar-text-style=""font-size:15px;color:#000000;font-weight:normal;text-decoration:none;font-family:'docs-Calibri';font-style:normal;text-decoration-skip-ink:none;"">atau lebih disebut&nbsp; ""<span data-sheets-formula-bar-text-style=""font-size:15px;color:#000000;font-weight:normal;text-decoration:none;font-family:''docs-Calibri'';font-style:italic;text-decoration-skip-ink:none;"">gegebrot""</span></span></span></span></p>
<p class=""MsoNormal""><span lang=""IN"" style=""font-family: 'times new roman', times, serif;"">&nbsp;Bahan : Bambu</span></p>
<p class=""MsoNormal""><span lang=""IN"" style=""font-family: 'times new roman', times, serif;"">Ukuran : 133 cm x 46 cm</span></p>
<p class=""MsoNormal""><span lang=""IN"" style=""font-family: 'times new roman', times, serif;"">Dimensi : 3D</span></p>
<p class=""MsoNormal"">&nbsp;</p>
<p class=""MsoNormal""><span style=""font-family: 'times new roman', times, serif;""><em><span lang=""IN"">A traditional agricultural tool utilized by farmers to deter or repel avian pests. The kokoprak is crafted from bamboo that tied with rope. One piece of bamboo is designated as the ""kokoprak,"" or more commonly referred to as the ""gegebrot.""</span></em></span></p>
<p><span style=""font-family: 'times new roman', times, serif;""><em>Material: Bamboo</em></span></p>
<p><span style=""font-family: 'times new roman', times, serif;""><em>Size: 133 cm x 46 cm</em></span></p>
<p><span style=""font-family: 'times new roman', times, serif;""><em>Dimensions : 3D</em></span></p>","[""sistem peralatan"",""teknologi"",""tradisional"",""sunda""]",,"2024-04-25","Naafa","Naafiatul Insi","525996AD-4780-437E-A70E-A2E53F7B7310","525996AD-4780-437E-A70E-A2E53F7B7310.png"
"9E539581-C188-4D8A-99CD-7AD8597330ED","published","2024-04-25T06:58:44.466Z","EE52F8FE-5D3A-48AD-8C79-6F6C4CC8FDF0","2024-10-04T03:26:07.016Z","Aseupan/Kukusan","Artefak",,"Pusat Pengelolaan Pengetahuan  UNPAD","Gedung Grha Kandaga Lt 3 R. Diorama","<p><span style=""font-family: 'times new roman', times, serif;"">Aseupan/Kukusan&nbsp;<span lang=""IN"">adalah artefak/alat tradisional sunda yang biasa digunakan untuk mengukus nasi atau kueh kueh tradisional</span></span></p>
<p><span lang=""IN"" style=""font-family: 'times new roman', times, serif;"">Bahan : Bambu</span></p>
<p><span lang=""IN"" style=""font-family: 'times new roman', times, serif;"">Ukuran : 25,5 cm x 76 cm</span></p>
<p><span lang=""IN"" style=""font-family: 'times new roman', times, serif;"">Dimensi : 3D</span></p>
<p>&nbsp;</p>
<p><span style=""font-family: 'times new roman', times, serif;""><em>Aseupan/Kukusan is a traditional Sundanese artifact/tool ​​that is usually used to steam rice or traditional cakes</em></span></p>
<p><span style=""font-family: 'times new roman', times, serif;""><em>Material: Bamboo</em></span></p>
<p><span style=""font-family: 'times new roman', times, serif;""><em>Size: 25.5 cm x 76 cm</em></span></p>
<p><span style=""font-family: 'times new roman', times, serif;""><em>Dimension : 3D</em></span></p>
<p>&nbsp;</p>","[""sistem peralatan"",""teknologi"",""tradisional"",""sunda""]",,"2024-04-25","Naafa","Naafiatul Insi","77170081-A79A-47FF-914C-997B71A102E1","77170081-A79A-47FF-914C-997B71A102E1.png"
"18988B66-5815-4F1D-8B1E-B486AEF8CDFE","published","2024-04-25T06:54:35.256Z","EE52F8FE-5D3A-48AD-8C79-6F6C4CC8FDF0","2024-10-04T03:27:06.870Z","Dulang","Artefak",,"Pusat Pengelolaan Pengetahuan UNPAD","Gedung Grha Kandaga Lt 3 R. Diorama","<p><span style=""font-family: 'times new roman', times, serif;"">Dulang <span lang=""IN"">adalah artefak/alat tradisional sunda yang biasa dipakai untuk ngarih dan ngakeul, bagian bawah dan permukaannya berbentuk lingkaran</span></span></p>
<p><span lang=""IN"" style=""font-family: 'times new roman', times, serif;"">Bahan : Kayu Kemiri</span></p>
<p><span lang=""IN"" style=""font-family: 'times new roman', times, serif;"">Ukuran : 25 cm x 88 cm</span></p>
<p><span style=""font-family: 'times new roman', times, serif;"">Dimensi : 3D</span></p>
<p>&nbsp;</p>
<p><em><span lang=""IN"" style=""font-family: 'times new roman', times, serif;""><span data-sheets-formula-bar-text-style=""font-size:15px;color:#000000;font-weight:normal;text-decoration:none;font-family:'docs-Calibri';font-style:normal;text-decoration-skip-ink:none;"">Dulang is a container used for </span><span data-sheets-formula-bar-text-style=""font-size:15px;color:#000000;font-weight:normal;text-decoration:none;font-family:''docs-Calibri'';font-style:italic;text-decoration-skip-ink:none;"">ngarih</span><span data-sheets-formula-bar-text-style=""font-size:15px;color:#000000;font-weight:normal;text-decoration:none;font-family:'docs-Calibri';font-style:normal;text-decoration-skip-ink:none;""> and </span><span data-sheets-formula-bar-text-style=""font-size:15px;color:#000000;font-weight:normal;text-decoration:none;font-family:''docs-Calibri'';font-style:italic;text-decoration-skip-ink:none;"">ngakeul</span><span data-sheets-formula-bar-text-style=""font-size:15px;color:#000000;font-weight:normal;text-decoration:none;font-family:'docs-Calibri';font-style:normal;text-decoration-skip-ink:none;"">, the bottom and surface is in circular shape</span></span></em></p>
<p><em><span style=""font-family: 'times new roman', times, serif;"">Material: Candlenut Wood</span></em></p>
<p><em><span style=""font-family: 'times new roman', times, serif;"">Size: 25 cm x 88 cm</span></em></p>
<p><em><span style=""font-family: 'times new roman', times, serif;"">Dimensions 3D</span></em></p>
<p>&nbsp;</p>
<p class=""MsoNormal"">&nbsp;</p>","[""sistem peralatan"",""teknologi"",""tradisional"",""sunda""]",,"2024-04-25","Naafa","Naafiatul Insi","D755573D-5A98-425D-A11B-9B2135FB9057","D755573D-5A98-425D-A11B-9B2135FB9057.png"
"E354F595-80DD-4E3E-995D-58898F5AA8C5","published","2024-04-25T03:46:22.486Z","EE52F8FE-5D3A-48AD-8C79-6F6C4CC8FDF0","2024-10-04T03:24:42.316Z","Dudukuy Toroktok/Topi Caping","Artefak",,"Pusat Pengelolaan Pengetahuan UNPAD","Gedung Grha Kandaga Lt 3 R. Diorama","<p><span style=""font-family: 'times new roman', times, serif;"">Topi anyaman bambu dengan caping lebar dan bulat biasa digunakan untuk melindungi seluruh kepala dari sergapan sinar matahari</span></p>
<p><span style=""font-family: 'times new roman', times, serif;"">Bahan : Bambu</span></p>
<p><span style=""font-family: 'times new roman', times, serif;"">Ukuran : 40 cm x 21 cm</span></p>
<p><span style=""font-family: 'times new roman', times, serif;"">Dimensi : 3D</span></p>
<p>&nbsp;</p>
<p><em><span style=""font-family: 'times new roman', times, serif;"">Woven bamboo hats with wide and round brims are typically employed to shield the entire head from the sun's rays.</span></em></p>
<p><em><span style=""font-family: 'times new roman', times, serif;"">Material: Bamboo</span></em></p>
<p><em><span style=""font-family: 'times new roman', times, serif;"">Size: 40 cm x 21 cm</span></em></p>
<p><em><span style=""font-family: 'times new roman', times, serif;"">Dimension: 3D</span></em></p>","[""sistem peralatan"",""teknologi"",""tradisional"",""sunda""]",,"2024-04-25","Naafa","Naafiatul Insi","B62EDA48-C0C8-4915-A162-324398299BBC","B62EDA48-C0C8-4915-A162-324398299BBC.png"
"8CCD8680-5A46-4FA8-B1E9-286567D06A2A","published","2024-04-25T03:24:46.260Z","EE52F8FE-5D3A-48AD-8C79-6F6C4CC8FDF0","2024-10-04T03:02:29.353Z","Boboko/Bakul","Artefak",,"Pusat Pengelolaan Pengetahuan UNPAD","Gedung Grha Kandaga Lt 3 R. Diorama","<p><span style=""font-family: 'times new roman', times, serif;"">Boboko/Bakul adalah <span lang=""IN"">artefak/alat tradisional sunda <span class=""OYPEnA font-feature-liga-off font-feature-clig-off font-feature-calt-off text-decoration-none text-strikethrough-none"">peralatan rumah tangga yang terbuat dari anyaman bambu yang digunakan sebagai tempat beras dan nasi. Boboko dibawa dengan kain selendang.</span></span></span></p>
<p><span style=""font-family: 'times new roman', times, serif;""><span lang=""IN""><span class=""OYPEnA font-feature-liga-off font-feature-clig-off font-feature-calt-off text-decoration-none text-strikethrough-none"">Bahan : bambu</span></span></span></p>
<p><span style=""font-family: 'times new roman', times, serif;""><span lang=""IN""><span class=""OYPEnA font-feature-liga-off font-feature-clig-off font-feature-calt-off text-decoration-none text-strikethrough-none"">Ukuran : 19 cm x 21.5 cm</span></span></span></p>
<p><span style=""font-family: 'times new roman', times, serif;""><span lang=""IN""><span class=""OYPEnA font-feature-liga-off font-feature-clig-off font-feature-calt-off text-decoration-none text-strikethrough-none"">Dimensi : 3D</span></span></span></p>
<p>&nbsp;</p>
<p><span lang=""IN"" style=""font-family: 'times new roman', times, serif;""><span class=""OYPEnA font-feature-liga-off font-feature-clig-off font-feature-calt-off text-decoration-none text-strikethrough-none"">T<em>raditional household equipment made of woven bamboo used as a place for rice and rice. Boboko is carried with a shawl.</em></span></span></p>
<p><span style=""font-family: 'times new roman', times, serif;"">Material: bamboo</span></p>
<p><span style=""font-family: 'times new roman', times, serif;"">Size: 19 cm x 21.5 cm</span></p>
<p><span style=""font-family: 'times new roman', times, serif;"">Dimension: 3D</span></p>","[""sistem peralatan"",""teknologi"",""tradisional"",""sunda""]",,"2024-04-25","Naafa","Naafiatul Insi","D9D07D3C-DCFA-4211-A620-5EBC77B082CA","D9D07D3C-DCFA-4211-A620-5EBC77B082CA.png"
"4E8950DF-037F-4071-A343-961CDB84D593","published","2024-04-25T03:23:02.630Z","EE52F8FE-5D3A-48AD-8C79-6F6C4CC8FDF0","2024-10-04T03:26:29.040Z","Seeng/Dandang Tembaga","Artefak",,"Pusat Pengelolaan Pengetahuan UNPAD","Gedung Grha Kandaga Lt 3 R. Diorama","<p><span style=""font-family: 'times new roman', times, serif;"">Se'eng adalah <span lang=""IN"">artefak/alat tradisional sunda yang jika dalam bahasa indonesia adalah dandang, merupakan perabot yang digunakan saat mengukus nasi</span></span></p>
<p><span lang=""IN"" style=""font-family: 'times new roman', times, serif;"">Bahan : Alumunium</span></p>
<p><span lang=""IN"" style=""font-family: 'times new roman', times, serif;"">Ukuran : 39 cm x 60 cm</span></p>
<p><span lang=""IN"" style=""font-family: 'times new roman', times, serif;"">Dimensi 3D</span></p>
<p>&nbsp;</p>
<p><em><span lang=""IN"" style=""font-family: 'times new roman', times, serif;"">Se'eng is a traditional Sundanese artifact/tool ​​which in Indonesian is called dandang, a piece of equipment used when steaming rice.</span></em></p>
<p><em><span style=""font-family: 'times new roman', times, serif;"">Material: Aluminum</span></em></p>
<p><em><span style=""font-family: 'times new roman', times, serif;"">Size: 39 cm x 60 cm</span></em></p>
<p><em><span style=""font-family: 'times new roman', times, serif;"">Dimensions : 3D</span></em></p>","[""sistem peralatan"",""teknologi"",""tradisional"",""sunda""]",,"2024-04-25","Naafa","Naafiatul Insi","4D6EFE3C-94DD-41BD-894C-49465FCD7A3F","4D6EFE3C-94DD-41BD-894C-49465FCD7A3F.png"
"99C256D7-4AA1-4078-8908-116DEC09ABEB","published","2024-04-25T03:20:10.740Z","EE52F8FE-5D3A-48AD-8C79-6F6C4CC8FDF0","2024-10-04T03:02:10.193Z","Panci Tenggeung/Langseng","Artefak",,"Pusat Pengelolaan Pengetahuan UNPAD","Gedung Grha Kandaga Lt 3 R. Diorama","<p class=""MsoNormal""><span style=""font-family: 'times new roman', times, serif;"">Alat menanak nasi dan merupakan hasil revolusi dari seeng. Bahannya terbuat dari tembaga, logam, dan perunggu</span></p>
<p class=""MsoNormal""><span style=""font-family: 'times new roman', times, serif;"">Bahan : Alumunium</span></p>
<p class=""MsoNormal""><span style=""font-family: 'times new roman', times, serif;"">Ukuran : 31 cm x 104 cm</span></p>
<p class=""MsoNormal""><span style=""font-family: 'times new roman', times, serif;"">Dimensi : 3D</span></p>
<p class=""MsoNormal"">&nbsp;</p>
<p class=""MsoNormal""><em><span style=""font-family: 'times new roman', times, serif;"">Rice cooking utensil and is a revolutionized version of the seeng. It is made of copper, metal and bronze</span></em></p>
<p><em><span style=""font-family: 'times new roman', times, serif;"">Material: Aluminum</span></em></p>
<p><em><span style=""font-family: 'times new roman', times, serif;"">Size: 31 cm x 104 cm</span></em></p>
<p><em><span style=""font-family: 'times new roman', times, serif;"">Dimensions : 3D</span></em></p>","[""sitem peralatan"",""teknologi"",""tradisional"",""sunda""]",,"2024-04-25","Naafa","Naafiatul Insi","C9DC8AC6-5FD7-4508-AB7F-A1D7AE188099","C9DC8AC6-5FD7-4508-AB7F-A1D7AE188099.png"
"17CD8130-E57A-4643-8DBB-39ABD36DA7C7","published","2024-04-25T03:03:32.440Z","EE52F8FE-5D3A-48AD-8C79-6F6C4CC8FDF0","2024-10-04T03:13:36.323Z","Siwur/Gayung","Artefak",,"Pusat Pengelolaan Pengetahuan UNPAD","Gedung Grha Kandaga Lt 3 R. Diorama","<p><span style=""font-family: 'times new roman', times, serif;"">Peralatan rumah tangga tradisional yang terbuat dari tempurung kelapa dan kayu digunakan untuk mengambil air</span></p>
<p><span style=""font-family: 'times new roman', times, serif;"">Bahan : Tempurung Kelapa &amp; Kayu</span></p>
<p><span style=""font-family: 'times new roman', times, serif;"">Ukuran : 40,5 cm x 26 cm</span></p>
<p><span style=""font-family: 'times new roman', times, serif;"">Dimensi : 3D</span></p>
<p>&nbsp;</p>
<p><em><span style=""font-family: 'times new roman', times, serif;"">A traditional household utensil made of coconut shell and wood used to collect water</span></em></p>
<p><em><span style=""font-family: 'times new roman', times, serif;"">Material: Coconut Shell and Wood</span></em></p>
<p><em><span style=""font-family: 'times new roman', times, serif;"">Size: 40.5 cm x 26 cm</span></em></p>
<p><em><span style=""font-family: 'times new roman', times, serif;"">Dimensions : 3D</span></em></p>","[""sistem peralatan"",""teknologi"",""tradisional"",""sunda""]",,"2024-04-25","Naafa","Naafiatul Insi","4D276395-BD5F-47B4-8371-15060E55E259","4D276395-BD5F-47B4-8371-15060E55E259.png"
